14;18;14;18;17;16;14;14;11;12;13;10;17;16;18;19;19;16;15;17;19;14;18;17;19;18;17;18;18;17;18;18;18;16;22;23;17;17;15;19;16;17;18;14;14;11;10;11;15;16;16;17;19;17;20;12;10;16;10;10;14;16;13;15;15;16;15;15;15;11;13;10;13;17;14;13;15;17;15;15;13;11;11;11;10;20;15;15;17;15;16;13;15;12;13;12;12;19;13;13
89;164;123;94;109;165;162;120;171;100;116;133;146;113;163;165;97;117;144;143;102;100;94;130;146;104;113;138;132;155;93;93;143;111;120;155;140;155;121;126;124;133;124;92;87;122;84;142;155;120;138;119;100;148;93;93;116;90;117;127;143;138;102;137;145;169;162;162;114;130;113;96;110;100;88;120;164;151;86;88;141;103;96;100;88;105;136;160;96;91;119;94;114;90;105;95;158;141;165;123
360;452;286;296;308;368;385;320;286;288;350;371;363;280;393;324;396;278;326;334;316;382;281;315;382;392;417;325;384;461;321;331;361;355;379;449;333;355;335;273;446;446;280;417;296;372;355;297;342;280;329;271;317;374;320;321;296;424;337;267;305;380;457;328;328;328;331;453;315;424;375;326;331;250;412;319;309;351;277;331;334;318;324;344;344;272;373;269;349;293;298;400;419;349;381;290;330;458;316;377
605;671;648;763;809;550;621;593;600;588;607;900;619;624;722;748;714;736;622;631;713;671;632;792;547;723;651;561;623;793;676;739;684;776;883;539;588;561;559;758;698;755;710;655;636;547;653;576;668;740;700;645;771;748;670;631;606;782;805;604;686;543;628;576;756;670;722;782;633;765;676;643;777;714;663;865;658;612;735;741;559;819;691;782;820;716;684;800;615;757;669;627;636;577;714;785;675;616;707;618
1244;1169;1287;1227;1092;1129;1022;1143;993;1111;1001;1321;1069;1149;1229;1156;1246;1099;984;1024;1226;1267;992;1140;1188;1174;1086;1005;988;1036;1071;1148;1039;1027;1140;1104;1037;1049;1028;1073;1193;1057;940;1196;1188;987;1217;1158;979;1367;955;1113;989;1049;1147;1009;1283;1219;1027;1061;1191;961;1266;1200;1135;1137;1066;1052;1184;1120;1191;1249;1328;944;1089;1089;1378;944;1236;976;1269;1173;1245;953;1209;990;1186;969;1094;1114;1171;1146;1098;1114;1112;1130;1199;1167;1447;1231
1630;1675;1730;1524;1582;1711;1715;1712;1604;1609;1652;1451;1695;1634;1528;1760;1800;1481;1754;1725;1451;1775;1649;1393;1700;1762;1510;1639;1491;1477;1446;1583;1492;1894;1737;1905;1566;1493;2096;1654;1824;1328;1730;1527;1719;1487;1802;1615;1704;1719;1605;1492;1998;1711;1486;1708;1713;1414;1617;1703;1702;1606;1415;1644;1622;1554;1599;1520;1613;1639;1438;1696;1907;1659;1628;1528;1850;1707;1865;1536;1710;1648;1601;1748;1563;1697;1488;1577;1634;1577;1658;1538;1428;1649;1652;2055;1482;1625;1800;1618
2189;2299;2266;2188;2324;2506;2282;2311;2330;2276;2166;2633;2297;2353;2289;2251;2190;2195;2316;2689;2111;2363;2220;2398;2210;2138;2121;2248;2254;2230;2298;2403;2252;2344;2159;2398;2213;2439;2226;2450;2286;2546;2299;2089;2296;2363;2521;2303;2454;2384;2217;2243;2387;2312;2282;2524;2016;2610;2349;2308;2294;2389;2230;2226;2174;2278;2416;2277;2593;2316;2393;2033;2496;2117;2282;2111;2452;2248;2305;2335;2221;2376;2070;2284;2151;2276;2329;2313;2293;2267;2091;2206;2230;2522;2119;2471;2128;2081;2616;2233
3000;2954;3194;3295;3177;3189;3346;3213;3017;3354;3131;3167;3225;3161;2912;3028;2592;2926;3200;3017;3139;3015;3408;3331;2922;3144;2863;3069;3237;3617;2828;3087;2790;2988;2939;3230;2774;3395;2883;2993;2942;3404;2841;3313;2953;3043;3334;3143;2882;3097;3215;3477;2899;3019;3094;2858;3174;3011;2928;2949;3383;3090;3096;3282;2876;2721;3486;3332;3346;3087;3301;2834;2722;3260;2930;3421;3249;3222;3428;3134;2998;3250;3312;2729;3012;3198;3080;3066;3291;3020;3156;3013;2908;3068;3075;2907;3317;2932;3565;2831
475;483;592;394;378;445;618;427;455;432;537;537;430;630;577;414;423;624;583;359;453;488;558;406;412;398;504;346;448;457;410;465;448;488;532;457;465;368;501;637;653;552;534;409;364;456;412;514;541;486;443;417;451;440;399;405;522;607;415;403;502;434;449;447;428;489;379;438;547;424;461;479;476;411;411;403;384;590;585;401;450;358;430;509;465;446;454;395;427;429;433;543;370;460;484;484;421;367;429;378
1640;1282;1206;1343;1592;1190;1627;1412;1425;1222;1261;1134;1409;1325;1396;1270;1509;1326;1597;1363;1221;1277;1168;1334;1407;1283;1290;1267;1587;1413;1425;1320;1430;1407;1086;1506;1445;1516;1454;1346;1286;1297;1196;1460;1504;1567;1290;1210;1064;1332;1245;1475;1447;1124;1306;1312;1298;1627;1091;1408;1302;1409;1325;1285;1366;1331;1370;1342;1430;1190;1251;1275;1360;1202;1591;1578;1231;1415;1444;1539;1356;1430;1449;1178;1054;1269;1340;1470;1258;1352;1481;1333;1400;1238;1392;1612;1376;1402;1209;1304
2397;2929;2545;2620;2516;2710;2493;2846;2673;2487;2643;2482;2456;2577;2498;2441;2677;2818;2345;2598;2816;2913;2559;2397;2587;2405;2414;2445;2600;3002;2693;2645;2758;2569;2520;2416;2589;2565;2673;2575;2771;2376;2752;2663;2719;2794;2511;2749;2589;2736;2911;2567;2536;2683;2736;2673;2534;2772;2870;2641;2299;2388;2872;2825;2740;2595;2669;2573;2231;2522;2389;2508;2324;2482;2535;2359;2451;2631;2280;2391;2369;2599;2479;2584;2796;2600;2455;2609;2573;2573;2504;2728;2436;2791;2448;2431;2741;2276;2749;2492
4413;4075;4616;4584;4486;4586;4642;4086;4672;4409;4424;4019;4051;4039;4491;4300;4277;4100;4119;4461;4001;4158;3929;4441;4062;4177;4261;4182;4368;3847;4297;4360;4458;4185;4402;3945;4665;4839;4452;4392;4524;4502;4543;4414;4693;4951;4292;4221;4257;4367;4405;4143;4363;4710;4328;4640;4404;4722;4444;4284;4362;4205;4165;4327;4048;4462;4247;4289;4174;4664;4282;4202;4593;4032;4641;4088;4928;3799;4026;4209;4391;3974;4613;3791;4312;4186;4351;4238;4625;4356;4318;4386;4583;4499;4612;4514;4544;4380;4675;4333
6565;6687;6633;6071;6947;7157;6421;6600;6934;6418;6306;6244;6336;6112;6877;6345;6447;6270;6430;6009;6327;6111;6372;6130;6248;6253;6412;5900;6375;5937;6312;6156;6152;6421;6417;6100;6112;6325;6307;6210;6224;6146;6607;6427;6265;6098;6475;6222;6359;6531;6582;6986;6342;6783;6507;6296;6509;6339;6358;6764;6767;6186;6712;6679;6352;6853;6743;6399;6362;6414;6337;6189;6516;6081;6116;6635;6221;6655;6617;6642;6328;5808;6195;6445;6660;6048;5977;6184;6383;6623;6174;6647;6634;6695;6662;6628;6740;6336;6711;6079
8919;8999;9396;8830;8642;9471;9159;9149;8922;8697;9576;8679;9188;9412;9116;9825;9125;9812;9182;9004;9459;9075;8778;8870;8725;9409;9283;9452;8274;9094;9337;9568;9223;9210;9064;7476;7242;7300;7494;7402;7414;7305;7359;7420;7375;7373;7583;7386;7432;7461;7537;7662;7232;7433;7461;7477;7449;7556;7501;7430;7415;7545;7483;7422;7433;7236;7516;7221;7515;7313;7411;7450;7494;7491;7545;7584;7536;7299;7477;7453;7557;7421;7634;7514;7625;7561;7480;7555;7552;7620;7353;7411;7559;7549;7537;7539;7538;7465;7487;7456
9949;9691;9886;9944;9804;9897;9750;9956;10110;9679;9805;9810;10150;9794;9940;9788;9734;9695;9787;9912;9804;10014;10022;9832;9977;9767;9711;9785;9915;9847;9810;10043;10013;9918;10093;9920;10145;9837;10047;10138;10016;10160;9722;9879;9978;9800;9943;9682;9866;9810;9821;9878;9962;9915;9725;9670;9834;9684;9990;10000;10025;9795;10011;9948;9812;9972;10092;10082;10084;10016;10304;9942;9941;9886;9968;10066;9749;9680;9695;9698;9833;9711;9498;9733;9890;9881;9975;9960;9791;9974;10110;9698;9971;9821;9997;9722;9890;9775;9824;9684
