1613;1697;1924;1710;1619;1883;1884;1850;1927;1764;1830;1810;1832;1828;1782;1930;1950;1890;1795;1880;1871;1718;1867;1544;1687;1763;1556;1757;1791;1774;1626;1792;1666;1579;1713;1786;2006;1699;1948;1724;1955;1736;1683;1873;1715;1658;1939;1896;1837;1885;1788;1875;1599;1950;1726;1810;1713;1704;1908;1794;1725;1692;1892;1646;2028;1696;2028;1676;1868;1920;1874;1849;1733;1911;1692;1884;1797;1916;1678;1941;1859;1793;1936;1569;1796;2047;1722;1839;1928;1870;1737;1942;1883;1840;1989;1846;1842;2110;1764;1816
2563;2631;2502;2720;2728;2507;2595;2879;2671;2755;2865;2720;2780;3018;3162;2722;2633;2358;2727;3110;2616;3157;2876;2752;3051;2888;2997;2445;2801;2857;2532;2657;2695;2640;2570;3070;2978;2646;2834;2589;2652;2643;2719;2864;2637;2828;2503;2875;2524;2984;3163;2567;2614;2657;2863;2828;2801;2936;2918;2554;2749;2737;2838;2749;2926;2929;2629;2684;2680;2633;2524;2812;2739;2928;2586;2636;2641;2723;2612;2770;2569;2509;2577;2590;2865;3089;2685;2694;2950;2731;2380;2799;2824;2776;2296;2839;2590;2622;2802;2615
3791;4145;3756;3913;3911;3759;3780;3560;3821;3931;3902;4082;4328;3813;3559;3854;3688;3610;3476;3963;4060;3612;3772;3700;3377;3677;3752;3897;3628;3783;3950;4215;3892;3652;3624;3838;3971;3915;4084;3724;3819;4048;3848;4059;3793;3642;3791;3875;3696;3785;3899;3666;4035;4004;3938;3790;3903;3292;3582;3817;3662;3578;3641;3684;3558;3588;3739;3409;3665;3835;3586;3557;3495;3966;3835;3853;3836;3745;4194;4183;3828;4124;3891;3844;3790;3597;4129;3918;4311;3662;3826;3664;4080;3864;3938;3959;3843;3477;3908;3855
4739;5146;5459;5023;4867;4850;4864;5346;5072;5229;5257;5125;5056;5088;4787;5186;5328;5444;5389;4888;5110;5039;5400;5286;4718;5293;5279;5003;5255;5129;5208;4890;5192;5253;4710;4697;5036;5505;5030;5285;5404;4996;5079;5220;4963;5004;5210;5258;5016;5103;5529;4912;5231;5157;4926;4837;4759;4890;4708;5378;5180;4877;5188;5172;4868;5090;5000;4988;5491;5088;5190;5347;4830;5403;5147;5088;5198;5090;5335;4654;5225;4804;5057;5233;5129;4814;4919;5121;4849;5012;4743;4847;4928;4913;4821;4935;4976;4932;5024;5076
725;738;752;716;727;733;830;716;827;787;684;678;868;821;887;760;779;763;776;720;693;722;838;641;658;700;816;783;734;643;733;833;710;726;696;728;847;660;757;709;766;656;718;671;762;679;732;669;832;847;783;789;763;720;810;828;675;705;739;737;812;670;811;789;723;710;764;780;678;791;752;780;697;727;735;816;694;772;734;739;668;721;802;700;794;776;809;746;749;765;712;755;663;816;778;786;808;746;900;707
2280;2099;2088;2088;2137;2174;1958;2379;2518;2260;2185;2218;2162;2160;2052;2262;2106;2076;2078;2115;2160;2123;2118;1999;2105;2511;2231;2230;2296;2291;2444;1970;2389;2276;2141;2030;2310;2350;2259;2090;2273;2088;2218;2265;2205;2222;2134;2112;1981;2162;2353;2361;2269;2206;2239;2173;2072;2205;2136;2176;2084;2035;2040;2119;2008;2048;2130;2012;2197;2226;2088;2079;2169;2226;2299;2300;2221;2420;2169;2093;2155;2472;2073;2092;2119;2033;2211;1999;2291;2072;2307;2318;1950;2390;2319;2216;2052;2422;2129;2082
4119;4504;4272;4486;4239;3927;4276;4054;4623;4108;4269;4388;4168;4455;4565;4498;4233;4267;4434;4405;4393;4471;4866;4275;4298;4438;4173;4390;4632;4500;4266;4487;4175;4472;4318;4497;4364;4246;4726;4290;4492;4226;4218;4273;4215;4146;3899;3992;4228;4193;3931;4347;4262;4359;4266;4070;4112;4102;4100;4296;4365;4355;4188;4675;3985;4618;4847;4189;4340;4455;4305;4514;4349;4282;4336;4287;4220;4744;4293;4317;4459;4129;4002;4107;4299;4012;4412;4240;4139;4108;4345;4445;4246;4301;4473;4661;4713;4391;4448;4667
7708;7188;6947;7103;6627;6984;6853;6673;6720;6861;6859;7040;6336;7396;6842;7280;7169;6785;7263;6548;6609;7194;6954;7031;7420;7016;6891;7368;7281;6878;7628;7666;6726;7245;7167;7293;7065;6847;7549;7624;7051;6918;7266;7091;7487;7021;6807;6890;7314;6988;6906;7112;7344;7344;7411;7102;6864;6558;7664;6923;7311;7124;6600;6716;7255;6981;7069;7254;7513;6859;7190;7530;7378;6637;7543;7091;6813;7571;6929;6780;6828;6999;6701;6933;6953;6988;7170;6983;6901;7514;7175;7909;7169;7271;7064;6860;7691;7549;7093;7533
11004;10631;10577;10408;10874;10280;10676;10775;10141;11100;10815;10144;10678;10682;10706;9964;10412;10854;10378;11082;10513;10836;10967;11096;10588;11392;10683;10910;10152;10342;10475;10883;10970;10742;10987;10761;10903;10967;10528;11037;11359;10802;10730;10467;10391;10613;10601;10842;10606;10570;10311;11455;10195;11206;10958;10406;11041;11058;10780;11553;10512;10410;10064;10515;10270;11217;11191;10759;10291;11121;10947;10220;10522;10196;10381;11360;10539;11025;10648;10482;10751;9975;10437;10402;10578;10662;10829;10711;11034;10805;11099;11315;10662;10598;10016;10727;11316;11115;9704;10586
15484;14871;15033;14353;15425;14787;15162;14471;15455;15193;14469;15566;15134;14561;15038;15350;15163;15477;14868;15265;14977;14511;14371;14866;15643;15178;14896;14979;14512;15061;14990;15327;14823;15212;14670;15437;15653;15185;15212;14624;14625;14638;14949;15156;14678;14912;16003;14490;15422;15461;14769;15447;15008;14673;14368;14764;15613;14980;15236;15239;15001;15109;15127;14867;14213;14632;14602;14912;14288;14328;14543;14928;14220;14301;14453;14570;14654;14070;14655;14952;15600;14862;14911;15320;14807;15253;15439;15256;15199;15331;14480;14431;14556;14556;14221;14535;14082;15092;15794;14649
18712;18908;19526;20867;21272;20590;19973;20773;19448;19653;20051;19938;19806;19969;20489;19676;19976;19974;20126;20748;20296;19541;19272;20895;19609;19358;19645;18888;19186;19431;19231;19077;19033;18479;19635;19847;20494;19998;20046;19737;20132;19961;20628;21046;20477;19794;20617;20276;19651;19303;19099;19722;20003;19640;20756;20003;20842;19923;19847;19895;20623;19889;20011;20665;19362;20147;19141;19308;18901;19668;20038;20766;21136;20397;19713;19900;20789;20108;21309;20419;19896;19069;19075;19694;18984;20393;21215;19973;20199;20383;19784;20176;19952;20210;20987;20012;20130;20427;20471;20882
